Site,Treatment,Plot,Core,Year,Section,Section_length,Top_depth,Bottom_depth,BD,C_percent,N_percent
NEMLTCRS,NEMLTCRS_ROT50,NEMLTCRS_209N,1,1998,30to60,30,30,60,1.288047036,0.005938097,0.000532066
NEMLTCRS,NEMLTCRS_ROT50,NEMLTCRS_209N,1,1998,60to90,30,60,90,1.308304242,0.003063828,0.000348264
NEMLTCRS,NEMLTCRS_ROT50,NEMLTCRS_209N,1,1998,90to120,30,90,120,1.075211328,0.002040648,0.000236755
NEMLTCRS,NEMLTCRS_ROT50,NEMLTCRS_209N,1,1998,120to150,30,120,150,1.095462456,0.001742602,0.00021532
NEMLTCRS,NEMLTCRS_ROT50,NEMLTCRS_209N,1,1998,150to180,30,150,180,1.120796765,0.00141338,0.000201225
NEMLTCRS,NEMLTCRS_ROT52,NEMLTCRS_209M,1,1998,0to30,30,0,30,1.3585401,0.01400154,0.001129819
NEMLTCRS,NEMLTCRS_ROT52,NEMLTCRS_209M,1,1998,30to60,30,30,60,1.258434115,0.0053126,0.00048148
NEMLTCRS,NEMLTCRS_ROT52,NEMLTCRS_209M,1,1998,60to90,30,60,90,1.243043823,0.002915589,0.000316878
NEMLTCRS,NEMLTCRS_ROT52,NEMLTCRS_209M,1,1998,90to120,30,90,120,0.919641174,0.002044462,0.000267703
NEMLTCRS,NEMLTCRS_ROT52,NEMLTCRS_209M,1,1998,120to150,30,120,150,1.266077528,0.00211435,0.000257078
NEMLTCRS,NEMLTCRS_ROT52,NEMLTCRS_209M,1,1998,150to180,30,150,180,1.085241288,0.001313556,0.000204308
NEMLTCRS,NEMLTCRS_ROT51,NEMLTCRS_209S,1,1998,0to30,30,0,30,1.376839036,0.01364761,0.001085093
NEMLTCRS,NEMLTCRS_ROT51,NEMLTCRS_209S,1,1998,30to60,30,30,60,1.275601176,0.005524909,0.000504198
NEMLTCRS,NEMLTCRS_ROT51,NEMLTCRS_209S,1,1998,60to90,30,60,90,1.201794032,0.003035949,0.00031159
NEMLTCRS,NEMLTCRS_ROT51,NEMLTCRS_209S,1,1998,90to120,30,90,120,0.9605438,0.002123342,0.000235796
NEMLTCRS,NEMLTCRS_ROT51,NEMLTCRS_209S,1,1998,120to150,30,120,150,1.152986441,0.001699319,0.000225773
NEMLTCRS,NEMLTCRS_ROT51,NEMLTCRS_209S,1,1998,150to180,30,150,180,1.05526562,0.001466095,0.000194094
NEMLTCRS,NEMLTCRS_ROT41,NEMLTCRS_210N,1,1998,0to30,30,0,30,1.329343911,0.0136959,0.001047957
NEMLTCRS,NEMLTCRS_ROT41,NEMLTCRS_210N,1,1998,30to60,30,30,60,1.226422745,0.006003051,0.000564771
NEMLTCRS,NEMLTCRS_ROT41,NEMLTCRS_210N,1,1998,60to90,30,60,90,1.069467708,0.002666498,0.000279185
NEMLTCRS,NEMLTCRS_ROT41,NEMLTCRS_210N,1,1998,90to120,30,90,120,1.006754914,0.002117563,0.000273754
NEMLTCRS,NEMLTCRS_ROT41,NEMLTCRS_210N,1,1998,120to150,30,120,150,1.139201468,0.00165522,0.000246963
NEMLTCRS,NEMLTCRS_ROT41,NEMLTCRS_210N,1,1998,150to180,30,150,180,1.150388316,0.001443594,0.000207583
NEMLTCRS,NEMLTCRS_ROT40,NEMLTCRS_210M,1,1998,0to30,30,0,30,1.342803515,0.01367525,0.001115238
NEMLTCRS,NEMLTCRS_ROT40,NEMLTCRS_210M,1,1998,30to60,30,30,60,1.269183432,0.00560754,0.000523263
NEMLTCRS,NEMLTCRS_ROT40,NEMLTCRS_210M,1,1998,60to90,30,60,90,1.185999275,0.002722964,0.000283118
NEMLTCRS,NEMLTCRS_ROT40,NEMLTCRS_210M,1,1998,90to120,30,90,120,0.910018399,0.002724552,0.000354353
NEMLTCRS,NEMLTCRS_ROT40,NEMLTCRS_210M,1,1998,120to150,30,120,150,1.208068532,0.002022192,0.000278537
NEMLTCRS,NEMLTCRS_ROT40,NEMLTCRS_210M,1,1998,150to180,30,150,180,1.109654766,0.002201509,0.00027448
NEMLTCRS,NEMLTCRS_ROT42,NEMLTCRS_210S,1,1998,0to30,30,0,30,1.354805605,0.0125746,0.001053304
NEMLTCRS,NEMLTCRS_ROT42,NEMLTCRS_210S,1,1998,30to60,30,30,60,1.248525997,0.004915352,0.000481888
NEMLTCRS,NEMLTCRS_ROT42,NEMLTCRS_210S,1,1998,60to90,30,60,90,1.314348213,0.002731487,0.000353634
NEMLTCRS,NEMLTCRS_ROT42,NEMLTCRS_210S,1,1998,90to120,30,90,120,0.896072558,0.002108294,0.000321538
NEMLTCRS,NEMLTCRS_ROT42,NEMLTCRS_210S,1,1998,120to150,30,120,150,1.344825825,0.002294242,0.000242482
NEMLTCRS,NEMLTCRS_ROT42,NEMLTCRS_210S,1,1998,150to180,30,150,180,0.844957614,0.002796907,0.000245107
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_211N,1,1998,0to30,30,0,30,1.293030874,0.01378791,0.001129766
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_211N,1,1998,30to60,30,30,60,1.28856742,0.005762151,0.000582173
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_211N,1,1998,60to90,30,60,90,1.127659328,0.002859837,0.000297965
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_211N,1,1998,90to120,30,90,120,1.134726387,0.002402036,0.000290445
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_211N,1,1998,120to150,30,120,150,1.194090241,0.001929961,0.000274343
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_211N,1,1998,150to180,30,150,180,1.013444646,0.001525809,0.000221575
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_211M,1,1998,0to30,30,0,30,1.310426095,0.0129846,0.001034894
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_211M,1,1998,30to60,30,30,60,1.233343827,0.004955108,0.000472547
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_211M,1,1998,60to90,30,60,90,1.176404277,0.00262542,0.000297113
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_211M,1,1998,90to120,30,90,120,1.066731719,0.001897795,0.000254863
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_211M,1,1998,120to150,30,120,150,1.175124696,0.002617774,0.000239867
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_211M,1,1998,150to180,30,150,180,1.014983896,0.002851303,0.000204188
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_211S,1,1998,0to30,30,0,30,1.208200521,0.01229405,0.001019549
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_211S,1,1998,30to60,30,30,60,1.216616512,0.00465739,0.000447051
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_211S,1,1998,60to90,30,60,90,1.134593264,0.002694491,0.000280579
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_211S,1,1998,90to120,30,90,120,1.025126333,0.001983104,0.00025837
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_211S,1,1998,120to150,30,120,150,1.12587829,0.002136223,0.000234072
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_211S,1,1998,150to180,30,150,180,1.125811816,0.003578685,0.000199351
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_212N,1,1998,0to30,30,0,30,1.329826719,0.0112286,0.000899597
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_212N,1,1998,30to60,30,30,60,1.270487243,0.004217363,0.000443585
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_212N,1,1998,60to90,30,60,90,1.182573882,0.002319298,0.000273007
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_212N,1,1998,90to120,30,90,120,0.930613315,0.001900052,0.000235717
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_212N,1,1998,120to150,30,120,150,1.180734581,0.001822927,0.000247799
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_212N,1,1998,150to180,30,150,180,1.138506363,0.001376595,0.00020714
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_212M,1,1998,0to30,30,0,30,1.356129387,0.01110596,0.000925059
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_212M,1,1998,30to60,30,30,60,1.244043167,0.004055265,0.000413533
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_212M,1,1998,60to90,30,60,90,1.202585547,0.002167717,0.000391154
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_212M,1,1998,90to120,30,90,120,0.976147381,0.001638134,0.000385655
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_212M,1,1998,120to150,30,120,150,1.090566846,0.001453409,0.000353889
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_212M,1,1998,150to180,30,150,180,1.152116339,0.001326154,0.000290772
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_212S,1,1998,0to30,30,0,30,1.261321499,0.01141148,0.001175412
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_212S,1,1998,30to60,30,30,60,1.299770313,0.004265324,0.000575747
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_212S,1,1998,60to90,30,60,90,1.182115199,0.002542854,0.000450968
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_212S,1,1998,90to120,30,90,120,1.037446507,0.001843868,0.0003648
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_212S,1,1998,120to150,30,120,150,1.184774127,0.001571042,0.00033355
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_212S,1,1998,150to180,30,150,180,1.133702867,0.00132341,0.000298152
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_213N,1,1998,0to30,30,0,30,1.288722968,0.01269637,0.001237183
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_213N,1,1998,30to60,30,30,60,1.358585267,0.005338238,0.000642182
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_213N,1,1998,60to90,30,60,90,1.237116866,0.002455147,0.000414426
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_213N,1,1998,90to120,30,90,120,1.135608343,0.001745623,0.000333097
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_213N,1,1998,120to150,30,120,150,1.172353109,0.001395,0.000376
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_213N,1,1998,150to180,30,150,180,1.150603121,0.001187058,0.000298841
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_213M,1,1998,0to30,30,0,30,1.401081477,0.01107248,0.001124277
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_213M,1,1998,30to60,30,30,60,1.313610101,0.004179434,0.000564791
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_213M,1,1998,60to90,30,60,90,1.265692555,0.002632369,0.000463545
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_213M,1,1998,90to120,30,90,120,1.063760244,0.0016951,0.000347358
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_213M,1,1998,120to150,30,120,150,1.307450114,0.001291611,0.000302042
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_213M,1,1998,150to180,30,150,180,1.171448456,0.001165792,0.00029052
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_213S,1,1998,0to30,30,0,30,1.272785497,0.01081481,0.001106639
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_213S,1,1998,30to60,30,30,60,1.281167613,0.004219695,0.00055883
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_213S,1,1998,60to90,30,60,90,1.253524988,0.002435243,0.000457838
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_213S,1,1998,90to120,30,90,120,1.123133591,0.0017854,0.000348286
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_213S,1,1998,120to150,30,120,150,1.227546916,0.001423942,0.000325107
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_213S,1,1998,150to180,30,150,180,1.006974401,0.001169983,0.000301165
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_214N,1,1998,0to30,30,0,30,1.351106573,0.0117861,0.001145455
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_214N,1,1998,30to60,30,30,60,1.289797235,0.005293532,0.000621469
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_214N,1,1998,60to90,30,60,90,1.268453992,0.002741374,0.000407689
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_214N,1,1998,90to120,30,90,120,0.982057014,0.001806912,0.000351866
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_214N,1,1998,120to150,30,120,150,1.356569617,0.001188484,0.000277449
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_214N,1,1998,150to180,30,150,180,1.212601014,0.001141557,0.000303716
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_214M,1,1998,0to30,30,0,30,1.334787521,0.01129093,0.001081707
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_214M,1,1998,30to60,30,30,60,1.297969846,0.00464542,0.000592418
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_214M,1,1998,60to90,30,60,90,1.264772394,0.00264626,0.000431078
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_214M,1,1998,90to120,30,90,120,1.130134173,0.001812587,0.000339943
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_214M,1,1998,120to150,30,120,150,1.261596715,0.001446104,0.000325406
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_214M,1,1998,150to180,30,150,180,1.216333132,0.001183417,0.000284741
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_214S,1,1998,0to30,30,0,30,1.302647612,0.01189679,0.001178159
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_214S,1,1998,30to60,30,30,60,1.285452513,0.004949076,0.000599146
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_214S,1,1998,60to90,30,60,90,1.285133978,0.002725925,0.000431155
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_214S,1,1998,90to120,30,90,120,1.196348953,0.001910022,0.000358234
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_214S,1,1998,120to150,30,120,150,1.230388565,0.001380627,0.000342041
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_214S,1,1998,150to180,30,150,180,1.403218253,0.001231721,0.000292188
NEMLTCRS,NEMLTCRS_ROT22,NEMLTCRS_215N,1,1998,0to30,30,0,30,1.357897684,0.01356366,0.001319718
NEMLTCRS,NEMLTCRS_ROT22,NEMLTCRS_215N,1,1998,30to60,30,30,60,1.323069154,0.006146013,0.000696795
NEMLTCRS,NEMLTCRS_ROT22,NEMLTCRS_215N,1,1998,60to90,30,60,90,1.334632791,0.003322513,0.000492292
NEMLTCRS,NEMLTCRS_ROT22,NEMLTCRS_215N,1,1998,90to120,30,90,120,1.10243268,0.0021764,0.000369007
NEMLTCRS,NEMLTCRS_ROT22,NEMLTCRS_215N,1,1998,120to150,30,120,150,1.284496725,0.00195142,0.000352324
NEMLTCRS,NEMLTCRS_ROT22,NEMLTCRS_215N,1,1998,150to180,30,150,180,1.215505689,0.001171182,0.000291677
NEMLTCRS,NEMLTCRS_ROT21,NEMLTCRS_215M,1,1998,0to30,30,0,30,1.338460861,0.01253466,0.001238296
NEMLTCRS,NEMLTCRS_ROT21,NEMLTCRS_215M,1,1998,30to60,30,30,60,1.293277585,0.005480857,0.000640271
NEMLTCRS,NEMLTCRS_ROT21,NEMLTCRS_215M,1,1998,60to90,30,60,90,1.313990202,0.003194036,0.000466884
NEMLTCRS,NEMLTCRS_ROT21,NEMLTCRS_215M,1,1998,90to120,30,90,120,1.10246373,0.002112367,0.000365341
NEMLTCRS,NEMLTCRS_ROT21,NEMLTCRS_215M,1,1998,120to150,30,120,150,1.280272201,0.001436514,0.000350343
NEMLTCRS,NEMLTCRS_ROT21,NEMLTCRS_215M,1,1998,150to180,30,150,180,1.232040343,0.001202995,0.000302673
NEMLTCRS,NEMLTCRS_ROT20,NEMLTCRS_215S,1,1998,0to30,30,0,30,1.333140653,0.01196754,0.001191328
NEMLTCRS,NEMLTCRS_ROT20,NEMLTCRS_215S,1,1998,30to60,30,30,60,1.287216753,0.005692986,0.000662419
NEMLTCRS,NEMLTCRS_ROT20,NEMLTCRS_215S,1,1998,60to90,30,60,90,1.298773266,0.00284373,0.000439312
NEMLTCRS,NEMLTCRS_ROT20,NEMLTCRS_215S,1,1998,90to120,30,90,120,1.062389575,0.001958839,0.000342163
NEMLTCRS,NEMLTCRS_ROT20,NEMLTCRS_215S,1,1998,120to150,30,120,150,1.362961571,0.001395779,0.000312173
NEMLTCRS,NEMLTCRS_ROT20,NEMLTCRS_215S,1,1998,150to180,30,150,180,1.264427737,0.001281606,0.000291494
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_301N,1,1998,0to30,30,0,30,1.22888182,0.01211009,0.001214064
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_301N,1,1998,30to60,30,30,60,1.267453896,0.004461794,0.000567223
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_301N,1,1998,60to90,30,60,90,1.200032213,0.002841556,0.000423256
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_301N,1,1998,90to120,30,90,120,1.378557937,0.00194082,0.000335093
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_301N,1,1998,120to150,30,120,150,1.518354859,0.003512855,0.000300761
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_301N,1,1998,150to180,30,150,180,1.220635232,0.004732285,0.000246343
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_301M,1,1998,0to30,30,0,30,1.22836595,0.01190349,0.001149748
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_301M,1,1998,30to60,30,30,60,1.257180264,0.006047462,0.000600235
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_301M,1,1998,60to90,30,60,90,1.114507063,0.003626302,0.000455628
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_301M,1,1998,90to120,30,90,120,1.217506106,0.002454762,0.000356672
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_301M,1,1998,120to150,30,120,150,1.239956062,0.002145,0.000408
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_301M,1,1998,150to180,30,150,180,0.932147895,0.001742602,0.000285681
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_301S,1,1998,0to30,30,0,30,1.258008015,0.01569468,0.00139231
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_301S,1,1998,30to60,30,30,60,1.320554229,0.009797866,0.00092173
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_301S,1,1998,60to90,30,60,90,1.255880745,0.006243075,0.000663563
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_301S,1,1998,90to120,30,90,120,1.308796982,0.003915083,0.000487594
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_301S,1,1998,120to150,30,120,150,1.291093506,0.002586661,0.000367425
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_301S,1,1998,150to180,30,150,180,1.098175166,0.001811394,0.000322974
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_302N,1,1998,0to30,30,0,30,1.247655627,0.01333637,0.001265024
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_302N,1,1998,30to60,30,30,60,1.205032636,0.004581325,0.000514514
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_302N,1,1998,60to90,30,60,90,1.203113127,0.002688919,0.000383175
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_302N,1,1998,90to120,30,90,120,1.314548798,0.002450645,0.00035367
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_302N,1,1998,120to150,30,120,150,1.385723769,0.001587195,0.000295092
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_302N,1,1998,150to180,30,150,180,1.538914053,0.001844865,0.000308288
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_302M,1,1998,0to30,30,0,30,1.239026957,0.01475327,0.001358103
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_302M,1,1998,30to60,30,30,60,1.357247251,0.008592967,0.000862072
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_302M,1,1998,60to90,30,60,90,1.277817965,0.004945762,0.000608317
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_302M,1,1998,90to120,30,90,120,1.274203594,0.002682246,0.000411894
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_302M,1,1998,120to150,30,120,150,1.259026949,0.001912382,0.000347426
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_302M,1,1998,150to180,30,150,180,0.980264608,0.001455083,0.000330833
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_302S,1,1998,0to30,30,0,30,1.247260014,0.01579742,0.001398859
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_302S,1,1998,30to60,30,30,60,1.239467866,0.01110216,0.001025368
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_302S,1,1998,60to90,30,60,90,1.320841641,0.007508927,0.000734628
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_302S,1,1998,90to120,30,90,120,1.38314594,0.00636196,0.000702933
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_302S,1,1998,120to150,30,120,150,1.375341464,0.00413513,0.000554192
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_302S,1,1998,150to180,30,150,180,1.148858565,0.002092257,0.000379458
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_303N,1,1998,0to30,30,0,30,1.228632855,0.01374342,0.001211083
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_303N,1,1998,30to60,30,30,60,1.239841115,0.007369222,0.000766837
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_303N,1,1998,60to90,30,60,90,1.273987852,0.00359399,0.000462829
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_303N,1,1998,90to120,30,90,120,1.408491783,0.002661534,0.000416095
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_303N,1,1998,120to150,30,120,150,1.36315517,0.001653774,0.00032649
NEMLTCRS,NEMLTCRS_ROT71,NEMLTCRS_303N,1,1998,150to180,30,150,180,0.96159065,0.001630928,0.000302745
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_303M,1,1998,0to30,30,0,30,1.281228684,0.01578973,0.001374982
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_303M,1,1998,30to60,30,30,60,1.18451594,0.009579098,0.000907302
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_303M,1,1998,60to90,30,60,90,1.246927644,0.007824999,0.000758514
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_303M,1,1998,90to120,30,90,120,1.284674746,0.004484767,0.000528195
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_303M,1,1998,120to150,30,120,150,1.300647496,0.002312267,0.000368345
NEMLTCRS,NEMLTCRS_ROT70,NEMLTCRS_303M,1,1998,150to180,30,150,180,1.131150179,0.00181135,0.000307842
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_303S,1,1998,0to30,30,0,30,1.237899667,0.01631449,0.001413829
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_303S,1,1998,30to60,30,30,60,1.300484918,0.01189667,0.00106453
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_303S,1,1998,60to90,30,60,90,1.420885542,0.007761107,0.000728088
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_303S,1,1998,90to120,30,90,120,1.453378068,0.007626237,0.000729787
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_303S,1,1998,120to150,30,120,150,1.314266611,0.00308721,0.000463018
NEMLTCRS,NEMLTCRS_ROT72,NEMLTCRS_303S,1,1998,150to180,30,150,180,0.836694501,0.004992534,0.000566839
NEMLTCRS,NEMLTCRS_ROT22,NEMLTCRS_304N,1,1998,0to30,30,0,30,1.170783713,0.01523553,0.00135536
NEMLTCRS,NEMLTCRS_ROT22,NEMLTCRS_304N,1,1998,30to60,30,30,60,1.203445504,0.008974587,0.000832463
NEMLTCRS,NEMLTCRS_ROT22,NEMLTCRS_304N,1,1998,60to90,30,60,90,1.417389137,0.006385238,0.00066619
NEMLTCRS,NEMLTCRS_ROT22,NEMLTCRS_304N,1,1998,90to120,30,90,120,1.290421417,0.003701817,0.000485914
NEMLTCRS,NEMLTCRS_ROT22,NEMLTCRS_304N,1,1998,120to150,30,120,150,1.40392806,0.002482366,0.00036533
NEMLTCRS,NEMLTCRS_ROT22,NEMLTCRS_304N,1,1998,150to180,30,150,180,1.194161231,0.001679612,0.000305349
NEMLTCRS,NEMLTCRS_ROT21,NEMLTCRS_304M,1,1998,0to30,30,0,30,1.191587901,0.01572364,0.001398402
NEMLTCRS,NEMLTCRS_ROT21,NEMLTCRS_304M,1,1998,30to60,30,30,60,1.282693192,0.009781112,0.000906406
NEMLTCRS,NEMLTCRS_ROT21,NEMLTCRS_304M,1,1998,60to90,30,60,90,1.051908119,0.008482088,0.000816165
NEMLTCRS,NEMLTCRS_ROT21,NEMLTCRS_304M,1,1998,90to120,30,90,120,1.305159342,0.006585817,0.000718034
NEMLTCRS,NEMLTCRS_ROT21,NEMLTCRS_304M,1,1998,120to150,30,120,150,1.322389096,0.003368101,0.000473346
NEMLTCRS,NEMLTCRS_ROT21,NEMLTCRS_304M,1,1998,150to180,30,150,180,1.259756503,0.002327925,0.000408367
NEMLTCRS,NEMLTCRS_ROT20,NEMLTCRS_304S,1,1998,0to30,30,0,30,1.215580219,0.0157007,0.001382774
NEMLTCRS,NEMLTCRS_ROT20,NEMLTCRS_304S,1,1998,30to60,30,30,60,1.1690423,0.01220386,0.001092146
NEMLTCRS,NEMLTCRS_ROT20,NEMLTCRS_304S,1,1998,60to90,30,60,90,1.397878596,0.008279949,0.000783503
NEMLTCRS,NEMLTCRS_ROT20,NEMLTCRS_304S,1,1998,90to120,30,90,120,1.408277121,0.008247838,0.00080673
NEMLTCRS,NEMLTCRS_ROT20,NEMLTCRS_304S,1,1998,120to150,30,120,150,1.346126321,0.006173478,0.000712419
NEMLTCRS,NEMLTCRS_ROT20,NEMLTCRS_304S,1,1998,150to180,30,150,180,0.986451693,0.003408138,0.00049221
NEMLTCRS,NEMLTCRS_ROT41,NEMLTCRS_305N,1,1998,0to30,30,0,30,1.283007864,0.01448879,0.001333053
NEMLTCRS,NEMLTCRS_ROT41,NEMLTCRS_305N,1,1998,30to60,30,30,60,1.201260889,0.00952292,0.000886897
NEMLTCRS,NEMLTCRS_ROT41,NEMLTCRS_305N,1,1998,60to90,30,60,90,1.268840688,0.007301983,0.000768655
NEMLTCRS,NEMLTCRS_ROT41,NEMLTCRS_305N,1,1998,90to120,30,90,120,1.217415927,0.003950721,0.000535176
NEMLTCRS,NEMLTCRS_ROT41,NEMLTCRS_305N,1,1998,120to150,30,120,150,1.366884367,0.002244469,0.000378191
NEMLTCRS,NEMLTCRS_ROT41,NEMLTCRS_305N,1,1998,150to180,30,150,180,1.343599182,0.001675076,0.000317177
NEMLTCRS,NEMLTCRS_ROT40,NEMLTCRS_305M,1,1998,0to30,30,0,30,1.255642283,0.01513384,0.001343688
NEMLTCRS,NEMLTCRS_ROT40,NEMLTCRS_305M,1,1998,30to60,30,30,60,1.137870552,0.009271907,0.000850988
